nearc2,nearc4,educ,age,fatheduc,motheduc,weight,momdad14,sinmom14,step14,reg661,reg662,reg663,reg664,reg665,reg666,reg667,reg668,reg669,south66,black,smsa,south,smsa66,wage,enroll,KWW,IQ,married,libcrd14,exper,lwage,expersq,exp_bin
0,0,8,30,,,122798,1,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,0,375,0,23.0,,1.0,0.0,16,5.926926136016846,256,"(11.5, 17.25]"
0,0,9,30,5.0,4.0,110376,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,577,0,26.0,,1.0,0.0,15,6.357842445373535,225,"(11.5, 17.25]"
0,0,13,25,5.0,,82135,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,531,0,25.0,96.0,6.0,0.0,6,6.274762153625488,36,"(5.75, 11.5]"
0,0,12,24,4.0,,82135,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,250,1,22.0,,6.0,0.0,6,5.521461009979248,36,"(5.75, 11.5]"
0,0,12,27,,8.0,84491,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,440,0,27.0,73.0,1.0,1.0,9,6.086774826049805,81,"(5.75, 11.5]"
0,0,12,26,,6.0,84491,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,457,0,27.0,75.0,1.0,0.0,8,6.124683380126953,64,"(5.75, 11.5]"
0,0,12,27,5.0,5.0,84491,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,438,0,34.0,95.0,1.0,1.0,9,6.082219123840332,81,"(5.75, 11.5]"
0,0,12,27,,5.0,317074,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,550,0,42.0,102.0,4.0,1.0,9,6.309918403625488,81,"(5.75, 11.5]"
0,0,16,25,12.0,16.0,365200,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,650,0,31.0,107.0,1.0,1.0,3,6.476972579956055,9,"(-0.023, 5.75]"
0,0,11,26,7.0,3.0,438085,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,423,0,19.0,86.0,1.0,0.0,9,6.047372341156006,81,"(5.75, 11.5]"
0,0,13,27,18.0,8.0,438085,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,420,0,41.0,104.0,1.0,1.0,8,6.040254592895508,64,"(5.75, 11.5]"
0,0,14,25,18.0,8.0,425871,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,200,1,43.0,106.0,6.0,1.0,5,5.2983174324035645,25,"(-0.023, 5.75]"
0,0,8,26,3.0,10.0,438085,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,400,0,24.0,,1.0,0.0,12,5.991464614868164,144,"(11.5, 17.25]"
0,0,9,24,5.0,,425871,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,300,0,16.0,,1.0,0.0,9,5.703782558441162,81,"(5.75, 11.5]"
0,0,12,30,5.0,7.0,451538,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,714,0,21.0,95.0,1.0,0.0,12,6.570882797241211,144,"(11.5, 17.25]"
0,0,12,25,12.0,8.0,336009,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,398,0,37.0,116.0,1.0,0.0,7,5.986452102661133,49,"(5.75, 11.5]"
0,0,9,29,6.0,8.0,490767,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,398,0,20.0,66.0,1.0,0.0,14,5.986452102661133,196,"(11.5, 17.25]"
0,0,16,28,5.0,0.0,375674,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,734,0,38.0,101.0,1.0,1.0,6,6.598508834838867,36,"(5.75, 11.5]"
0,0,12,25,12.0,12.0,336009,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,688,0,23.0,96.0,1.0,0.0,7,6.533788681030273,49,"(5.75, 11.5]"
0,0,6,28,3.0,11.0,107087,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,212,0,,,6.0,1.0,16,5.356586456298828,256,"(11.5, 17.25]"
0,0,12,31,,9.0,165331,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,455,0,41.0,104.0,1.0,0.0,13,6.120297431945801,169,"(11.5, 17.25]"
0,0,15,24,17.0,12.0,425871,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,350,0,32.0,,6.0,1.0,3,5.857933044433594,9,"(-0.023, 5.75]"
0,0,16,28,,16.0,438085,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,577,0,39.0,138.0,6.0,1.0,6,6.357842445373535,36,"(5.75, 11.5]"
0,0,16,31,10.0,14.0,572299,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,699,0,34.0,105.0,1.0,0.0,9,6.5496506690979,81,"(5.75, 11.5]"
0,0,16,27,14.0,12.0,438085,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,375,0,44.0,106.0,6.0,1.0,5,5.926926136016846,25,"(-0.023, 5.75]"
0,0,13,24,14.0,12.0,425871,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,375,0,33.0,,1.0,1.0,5,5.926926136016846,25,"(-0.023, 5.75]"
0,0,12,33,10.0,9.0,470506,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,364,0,40.0,,1.0,1.0,15,5.897153854370117,225,"(11.5, 17.25]"
0,0,12,29,11.0,4.0,118905,0,0,1,0,0,0,0,1,0,0,0,0,1,1,1,1,0,220,0,22.0,67.0,5.0,0.0,11,5.393627643585205,121,"(5.75, 11.5]"
0,0,16,31,0.0,0.0,118905,1,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,0,621,0,27.0,,1.0,0.0,9,6.431331157684326,81,"(5.75, 11.5]"
0,0,11,31,,,140524,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,375,0,31.0,,5.0,0.0,14,5.926926136016846,196,"(11.5, 17.25]"
0,0,16,26,12.0,10.0,77507,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,341,0,24.0,97.0,6.0,0.0,4,5.831882476806641,16,"(-0.023, 5.75]"
0,0,16,24,12.0,10.0,75607,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,380,0,16.0,,1.0,0.0,2,5.940171241760254,4,"(-0.023, 5.75]"
0,0,11,32,,,470506,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,260,0,37.0,,1.0,0.0,15,5.560681819915772,225,"(11.5, 17.25]"
0,0,8,30,,,117386,1,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,489,0,30.0,,1.0,0.0,16,6.192362308502197,256,"(11.5, 17.25]"
0,0,11,26,8.0,9.0,317074,1,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,433,0,18.0,,1.0,0.0,9,6.070737838745117,81,"(5.75, 11.5]"
0,0,11,27,8.0,,317074,1,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,365,0,19.0,,1.0,0.0,10,5.899897575378418,100,"(5.75, 11.5]"
0,0,14,33,,,504746,0,1,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,257,0,41.0,,1.0,0.0,13,5.549076080322266,169,"(11.5, 17.25]"
0,0,14,26,12.0,12.0,345645,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,513,1,29.0,,1.0,0.0,6,6.240275859832764,36,"(5.75, 11.5]"
0,0,15,31,8.0,9.0,490767,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,288,0,40.0,108.0,1.0,0.0,10,5.662960529327393,100,"(5.75, 11.5]"
0,0,18,30,8.0,13.0,451538,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,866,0,44.0,125.0,1.0,1.0,6,6.763885021209717,36,"(5.75, 11.5]"
0,0,12,25,7.0,8.0,89271,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,433,0,34.0,106.0,5.0,0.0,7,6.070737838745117,49,"(5.75, 11.5]"
0,0,1,29,0.0,3.0,110376,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,500,0,8.0,,1.0,0.0,22,6.214608192443848,484,"(17.25, 23.0]"
0,0,16,24,12.0,12.0,336009,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,548,0,32.0,,1.0,0.0,2,6.306275367736816,4,"(-0.023, 5.75]"
0,0,12,29,4.0,6.0,451538,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,400,0,25.0,99.0,1.0,0.0,11,5.991464614868164,121,"(5.75, 11.5]"
0,0,9,30,,8.0,119965,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,433,0,20.0,,1.0,0.0,15,6.070737838745117,225,"(11.5, 17.25]"
1,0,13,24,16.0,13.0,425871,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,375,0,26.0,,1.0,1.0,5,5.926926136016846,25,"(-0.023, 5.75]"
1,0,12,32,12.0,12.0,423456,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,1,547,0,42.0,96.0,1.0,0.0,14,6.30444860458374,196,"(11.5, 17.25]"
1,0,12,24,12.0,12.0,365200,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,375,0,24.0,,6.0,1.0,6,5.926926136016846,36,"(5.75, 11.5]"
1,0,14,25,10.0,12.0,365200,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,500,0,33.0,114.0,1.0,1.0,5,6.214608192443848,25,"(-0.023, 5.75]"
1,0,16,24,18.0,15.0,365200,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,355,1,36.0,117.0,1.0,1.0,2,5.87211799621582,4,"(-0.023, 5.75]"
1,0,12,29,9.0,12.0,490767,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,600,0,34.0,105.0,1.0,1.0,11,6.396929740905762,121,"(5.75, 11.5]"
1,0,12,34,2.0,3.0,1693822,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,1,650,0,40.0,106.0,1.0,0.0,16,6.476972579956055,256,"(11.5, 17.25]"
1,0,12,32,8.0,8.0,1693822,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,1,848,0,44.0,102.0,1.0,0.0,14,6.742880821228027,196,"(11.5, 17.25]"
1,0,12,27,10.0,9.0,1752340,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,1,325,0,33.0,,1.0,0.0,9,5.783825397491455,81,"(5.75, 11.5]"
0,1,12,33,,,460147,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,289,0,35.0,75.0,5.0,0.0,15,5.666426658630371,225,"(11.5, 17.25]"
0,1,14,24,5.0,5.0,313301,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,457,0,27.0,99.0,1.0,0.0,4,6.124683380126953,16,"(-0.023, 5.75]"
0,1,14,29,12.0,12.0,486428,1,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,711,0,35.0,,1.0,1.0,9,6.566672325134277,81,"(5.75, 11.5]"
0,1,13,34,11.0,12.0,470506,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,413,0,46.0,90.0,1.0,0.0,15,6.023447513580322,225,"(11.5, 17.25]"
0,1,16,25,,16.0,75607,0,1,0,0,0,0,0,1,0,0,0,0,1,1,1,1,0,649,0,26.0,101.0,6.0,0.0,3,6.475432872772217,9,"(-0.023, 5.75]"
0,1,13,26,,,375674,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,633,0,37.0,115.0,1.0,0.0,7,6.450470447540283,49,"(5.75, 11.5]"
0,1,16,28,10.0,12.0,375674,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,721,0,37.0,118.0,1.0,0.0,6,6.580639362335205,36,"(5.75, 11.5]"
0,1,12,32,12.0,9.0,363128,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,913,0,40.0,108.0,1.0,1.0,14,6.816735744476318,196,"(11.5, 17.25]"
0,1,13,26,8.0,5.0,375674,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,375,1,29.0,101.0,1.0,0.0,7,5.926926136016846,49,"(5.75, 11.5]"
0,1,18,27,12.0,12.0,438085,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1,592,0,37.0,127.0,1.0,0.0,3,6.383506774902344,9,"(-0.023, 5.75]"
0,0,16,32,,12.0,103511,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,764,0,41.0,114.0,1.0,0.0,10,6.638567924499512,100,"(5.75, 11.5]"
0,0,12,26,4.0,9.0,107087,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,500,0,24.0,,1.0,0.0,8,6.214608192443848,64,"(5.75, 11.5]"
0,0,11,25,11.0,10.0,309300,1,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,275,0,30.0,76.0,1.0,1.0,8,5.616771221160889,64,"(5.75, 11.5]"
0,0,10,24,11.0,10.0,309300,1,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,260,0,20.0,,6.0,1.0,8,5.560681819915772,64,"(5.75, 11.5]"
0,0,16,28,12.0,16.0,84491,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,962,0,42.0,132.0,6.0,1.0,6,6.869014263153076,36,"(5.75, 11.5]"
0,0,12,28,,3.0,77507,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,625,0,28.0,50.0,1.0,0.0,10,6.437751770019531,100,"(5.75, 11.5]"
0,0,12,26,,,77507,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,333,0,26.0,84.0,1.0,0.0,8,5.80814266204834,64,"(5.75, 11.5]"
0,0,12,29,,10.0,117386,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,625,0,23.0,55.0,1.0,0.0,11,6.437751770019531,121,"(5.75, 11.5]"
0,0,10,24,,,75607,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,250,0,18.0,,6.0,0.0,8,5.521461009979248,64,"(5.75, 11.5]"
0,0,12,34,,,111044,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,359,0,23.0,73.0,1.0,0.0,16,5.883322238922119,256,"(11.5, 17.25]"
0,0,12,34,,6.0,111044,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,550,0,19.0,,1.0,0.0,16,6.309918403625488,256,"(11.5, 17.25]"
0,0,12,24,,,75607,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,403,0,16.0,61.0,1.0,0.0,6,5.998936653137207,36,"(5.75, 11.5]"
0,0,11,26,9.0,9.0,81081,1,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,463,0,14.0,84.0,6.0,0.0,9,6.1377272605896,81,"(5.75, 11.5]"
0,0,12,24,4.0,5.0,75607,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,396,0,12.0,,6.0,0.0,6,5.981414318084717,36,"(5.75, 11.5]"
0,0,12,24,,8.0,75607,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,278,0,20.0,,6.0,0.0,6,5.627621173858643,36,"(5.75, 11.5]"
1,0,14,27,,,78509,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,400,0,28.0,71.0,1.0,0.0,7,5.991464614868164,49,"(5.75, 11.5]"
1,0,16,24,,,76585,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,415,0,27.0,84.0,1.0,0.0,2,6.028278350830078,4,"(-0.023, 5.75]"
1,0,12,33,7.0,7.0,112480,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,462,0,36.0,,1.0,0.0,15,6.135564804077148,225,"(11.5, 17.25]"
1,0,18,33,,,103511,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,1442,0,44.0,101.0,6.0,0.0,9,7.273786544799805,81,"(5.75, 11.5]"
1,0,4,27,,,81081,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,125,0,,,6.0,0.0,17,4.828313827514648,289,"(11.5, 17.25]"
1,0,10,34,,8.0,111044,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,200,0,22.0,,1.0,0.0,18,5.2983174324035645,324,"(17.25, 23.0]"
1,0,10,31,,9.0,117386,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,300,0,18.0,,1.0,0.0,15,5.703782558441162,225,"(11.5, 17.25]"
1,0,10,32,,9.0,111044,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,521,0,28.0,,1.0,0.0,16,6.255750179290772,256,"(11.5, 17.25]"
1,0,13,25,10.0,12.0,75607,1,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,0,266,0,24.0,69.0,1.0,0.0,6,5.58349609375,36,"(5.75, 11.5]"
1,0,11,26,,,81081,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,325,0,18.0,80.0,1.0,0.0,9,5.783825397491455,81,"(5.75, 11.5]"
1,0,9,30,7.0,10.0,122798,1,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,350,0,19.0,,5.0,0.0,15,5.857933044433594,225,"(11.5, 17.25]"
1,0,9,34,,,111044,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,340,0,41.0,,1.0,0.0,19,5.828945636749268,361,"(17.25, 23.0]"
1,0,13,25,3.0,7.0,79093,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,625,0,28.0,,1.0,0.0,6,6.437751770019531,36,"(5.75, 11.5]"
1,0,10,29,,9.0,119965,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,214,0,16.0,69.0,1.0,0.0,13,5.365975856781006,169,"(11.5, 17.25]"
1,0,12,28,9.0,12.0,91831,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,688,0,37.0,104.0,1.0,0.0,10,6.533788681030273,100,"(5.75, 11.5]"
1,0,8,32,5.0,12.0,81669,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,275,0,31.0,,1.0,0.0,18,5.616771221160889,324,"(17.25, 23.0]"
1,0,10,32,6.0,10.0,88765,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,457,0,40.0,92.0,1.0,1.0,16,6.124683380126953,256,"(11.5, 17.25]"
1,0,12,26,,8.0,95822,1,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,0,615,0,28.0,,5.0,0.0,8,6.421622276306152,64,"(5.75, 11.5]"
1,0,16,25,13.0,,79093,1,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,732,0,40.0,102.0,1.0,0.0,3,6.595780372619629,9,"(-0.023, 5.75]"
1,0,12,26,,,81081,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,163,0,25.0,,5.0,0.0,8,5.09375,64,"(5.75, 11.5]"
1,0,8,24,,,79093,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,260,0,18.0,,6.0,0.0,10,5.560681819915772,100,"(5.75, 11.5]"
1,0,11,27,,,84491,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,492,0,26.0,,1.0,0.0,10,6.198478698730469,100,"(5.75, 11.5]"
1,0,12,26,,,81081,1,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,575,0,16.0,,1.0,0.0,8,6.3543701171875,64,"(5.75, 11.5]"
1,0,12,25,,,75607,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,510,0,22.0,,5.0,0.0,7,6.234410762786865,49,"(5.75, 11.5]"
1,0,8,26,,,77507,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,0,565,0,16.0,,6.0,0.0,12,6.336825847625732,144,"(11.5, 17.25]"
1,0,9,29,6.0,4.0,122798,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,515,0,23.0,,6.0,0.0,14,6.244166851043701,196,"(11.5, 17.25]"
1,0,8,25,6.0,4.0,79093,1,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,471,0,18.0,,1.0,0.0,11,6.154858112335205,121,"(5.75, 11.5]"
1,0,13,27,,12.0,77507,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,335,1,21.0,97.0,1.0,0.0,8,5.8141303062438965,64,"(5.75, 11.5]"
1,0,12,28,6.0,10.0,77507,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,481,0,27.0,83.0,1.0,0.0,10,6.175867080688477,100,"(5.75, 11.5]"
1,0,12,26,6.0,10.0,77507,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,642,0,36.0,98.0,1.0,1.0,8,6.464588165283203,64,"(5.75, 11.5]"
1,0,10,25,7.0,10.0,75607,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,573,0,25.0,70.0,1.0,0.0,9,6.35088586807251,81,"(5.75, 11.5]"
1,0,6,32,,,111044,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,315,0,19.0,,1.0,0.0,20,5.752572536468506,400,"(17.25, 23.0]"
1,0,11,30,0.0,8.0,117386,1,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,0,360,0,45.0,,1.0,0.0,13,5.886104106903076,169,"(11.5, 17.25]"
1,0,12,25,,,75607,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,0,339,0,26.0,90.0,6.0,0.0,7,5.826000213623047,49,"(5.75, 11.5]"
1,0,13,26,10.0,4.0,84491,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,400,0,26.0,87.0,1.0,0.0,7,5.991464614868164,49,"(5.75, 11.5]"
1,0,15,24,,12.0,89271,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,300,0,38.0,96.0,6.0,0.0,3,5.703782558441162,9,"(-0.023, 5.75]"
1,0,10,34,10.0,12.0,88765,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,580,0,34.0,80.0,1.0,0.0,18,6.363028049468994,324,"(17.25, 23.0]"
1,0,14,24,8.0,12.0,89271,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,321,0,34.0,102.0,6.0,0.0,4,5.771440982818604,16,"(-0.023, 5.75]"
1,0,12,26,2.0,,81081,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,475,0,21.0,79.0,6.0,1.0,8,6.1633148193359375,64,"(5.75, 11.5]"
1,0,7,25,2.0,,79093,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,445,0,16.0,,1.0,0.0,12,6.098074436187744,144,"(11.5, 17.25]"
1,0,6,25,,6.0,79093,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,300,0,4.0,,5.0,0.0,13,5.703782558441162,169,"(11.5, 17.25]"
1,0,10,27,,5.0,77507,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,252,0,14.0,,1.0,1.0,11,5.529428958892822,121,"(5.75, 11.5]"
1,0,12,25,9.0,2.0,75607,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,419,0,20.0,,1.0,1.0,7,6.03787088394165,49,"(5.75, 11.5]"
1,0,6,34,,,111044,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,317,0,30.0,,1.0,0.0,22,5.758901596069336,484,"(17.25, 23.0]"
1,0,16,29,10.0,12.0,141777,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,553,0,40.0,104.0,1.0,0.0,7,6.3153581619262695,49,"(5.75, 11.5]"
0,0,18,31,8.0,9.0,490767,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,721,0,35.0,104.0,1.0,1.0,7,6.580639362335205,49,"(5.75, 11.5]"
0,0,13,25,8.0,12.0,365200,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,729,0,30.0,101.0,6.0,1.0,6,6.591673851013184,36,"(5.75, 11.5]"
0,0,12,25,5.0,8.0,336009,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,314,0,28.0,115.0,1.0,0.0,7,5.749392986297607,49,"(5.75, 11.5]"
0,0,9,27,9.0,3.0,375674,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,220,0,18.0,,6.0,0.0,12,5.393627643585205,144,"(11.5, 17.25]"
0,1,8,25,,4.0,76585,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,235,0,24.0,,1.0,0.0,11,5.459585666656494,121,"(5.75, 11.5]"
0,1,9,27,,5.0,78509,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,333,0,22.0,,1.0,0.0,12,5.80814266204834,144,"(11.5, 17.25]"
0,1,11,26,,5.0,78509,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,333,0,12.0,,1.0,0.0,9,5.80814266204834,81,"(5.75, 11.5]"
0,1,11,30,9.0,7.0,118905,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,333,0,,,6.0,0.0,13,5.80814266204834,169,"(11.5, 17.25]"
0,1,12,28,9.0,7.0,78509,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,380,0,26.0,,1.0,0.0,10,5.940171241760254,100,"(5.75, 11.5]"
0,1,12,26,9.0,7.0,78509,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,390,0,24.0,,4.0,0.0,8,5.966146945953369,64,"(5.75, 11.5]"
0,1,5,34,,6.0,112480,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,250,0,18.0,,5.0,0.0,23,5.521461009979248,529,"(17.25, 23.0]"
0,1,17,27,6.0,11.0,81081,1,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,673,1,27.0,107.0,6.0,0.0,4,6.511745452880859,16,"(-0.023, 5.75]"
0,1,16,26,7.0,10.0,81081,1,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,0,483,1,29.0,98.0,6.0,0.0,4,6.18001651763916,16,"(-0.023, 5.75]"
0,1,16,25,7.0,10.0,79093,1,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,0,769,0,25.0,96.0,6.0,0.0,3,6.6450910568237305,9,"(-0.023, 5.75]"
0,1,4,25,0.0,4.0,75607,1,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,0,325,0,8.0,,1.0,0.0,15,5.783825397491455,225,"(11.5, 17.25]"
0,1,11,30,,,117386,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,465,0,18.0,,1.0,0.0,13,6.142037391662598,169,"(11.5, 17.25]"
0,1,14,24,16.0,10.0,82135,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,350,0,21.0,,6.0,0.0,4,5.857933044433594,16,"(-0.023, 5.75]"
0,1,12,26,3.0,6.0,77507,1,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,0,375,0,25.0,,1.0,0.0,8,5.926926136016846,64,"(5.75, 11.5]"
0,1,5,27,1.0,1.0,91831,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,300,0,35.0,,1.0,0.0,16,5.703782558441162,256,"(11.5, 17.25]"
0,1,16,25,7.0,10.0,75607,1,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,0,475,0,21.0,,1.0,0.0,3,6.1633148193359375,9,"(-0.023, 5.75]"
0,1,12,27,,,81081,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,528,0,18.0,,1.0,1.0,9,6.269096374511719,81,"(5.75, 11.5]"
0,1,10,26,,,81081,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,513,0,27.0,,1.0,0.0,10,6.240275859832764,100,"(5.75, 11.5]"
